<NUMBER OF ZONES> 132											
<NUMBER OF NODES> 28290											
<FIRST THRU NODE> 1											
<NUMBER OF LINKS> 56130
<END OF METADATA>											
											
											
~	Init Node	Term Node	capacity	length	free flow time	B	power	SpeedLimit	Toll	Type	;
	1701399	1701210	112000	30.15910619	0.00044377	1	4	0	0	1	;
	1701400	1701401	112000	1.480596507	2.73963E-05	1	4	0	0	1	;
	1701401	1700949	112000	0.933419493	1.72716E-05	1	4	0	0	1	;
	1701401	1701402	112000	1.335755493	0.000410303	1	4	0	0	1	;
	1701403	1701404	112000	0.225308161	4.169E-06	1	4	0	0	1	;
	1701403	1701401	112000	3.781958247	6.99796E-05	1	4	0	0	1	;
	1701404	1701405	112000	0.209214712	3.87121E-06	1	4	0	0	1	;
	1701405	1700594	112000	24.12406619	0.000794101	1	4	0	0	1	;
	1701405	1701402	112000	2.719791452	0.000144049	1	4	0	0	1	;
	1701406	1701403	112000	1.142634205	2.11428E-05	1	4	0	0	1	;
	1701407	1700884	112000	0.434522897	0.000153062	1	4	0	0	1	;
	1701407	1701399	112000	0.901232644	0.000227919	1	4	0	0	1	;
	1701408	1700885	156799.9973	0.048280319	1.98098E-07	1	4	0	0	1	;
	1701409	1701408	112000	0.354055678	5.20969E-06	1	4	0	0	1	;
	1701410	1700217	112000	41.11873797	0.000605034	1	4	0	0	1	;
	1701411	1701412	112000	3.508370027	6.49173E-05	1	4	0	0	1	;
	1701411	1701408	156799.9973	3.122127452	1.28103E-05	1	4	0	0	1	;
	1701412	1700885	537600.0213	0.579363863	2.37717E-06	1	4	0	0	1	;
	1701412	1701410	112000	0.756391678	1.39959E-05	1	4	0	0	1	;
	1701413	1700173	537600.0213	3.073846986	0.000855422	1	4	0	0	1	;
	1701414	1701413	112000	2.365735726	4.37745E-05	1	4	0	0	1	;
	1701415	1700174	537600.0213	1.705904548	0.00104318	1	4	0	0	1	;
	1701415	1701414	112000	2.269174986	0.000172919	1	4	0	0	1	;
	1701416	1700173	112000	0.273588483	0.000145974	1	4	0	0	1	;
	1701417	1700939	112000	0.740298253	0.000299634	1	4	0	0	1	;
	1701418	1701417	112000	0.675924459	5.15019E-05	1	4	0	0	1	;
	1701418	1701419	112000	8.835298192	0.000163484	1	4	0	0	1	;
	1701420	1701417	112000	9.446849096	0.00332774	1	4	0	0	1	;
	1701421	1700185	156799.9973	22.54690981	9.25116E-05	1	4	0	0	1	;
	1701421	1700139	156799.9973	0.209214712	8.58423E-07	1	4	0	0	1	;
	1701422	1700923	134400.0054	0.514990068	0.000219827	1	4	0	0	1	;
	1701423	1700923	112000	0.579363863	0.000234498	1	4	0	0	1	;
	1701424	1700143	112000	1.013886712	0.000862914	1	4	0	0	1	;
	1701425	1700143	134400.0054	2.140427589	0.000541304	1	4	0	0	1	;
	1701425	1701424	134400.0054	1.995586575	3.69254E-05	1	4	0	0	1	;
	1701426	1700179	156799.9973	20.6478834	0.001572324	1	4	0	0	1	;
	1701427	1700157	134400.0054	19.36040789	7.94372E-05	1	4	0	0	1	;
	1701428	1701744	134400.0054	10.2676149	9.17158E-05	1	4	0	0	1	;
	1701429	1700160	112000	15.85203901	0.000293319	1	4	0	0	1	;
	1701430	1701431	112000	7.708757699	0.000758825	1	4	0	0	1	;
	1701431	1700158	112000	14.83815211	0.000488433	1	4	0	0	1	;
	1701432	1700258	156799.9973	12.472416	0.000377587	1	4	0	0	1	;
	1701432	1701675	112000	0.177027839	3.27564E-06	1	4	0	0	1	;
	1701433	1701434	134400.0054	3.958986301	3.53638E-05	1	4	0	0	1	;
	1701434	1700226	134400.0054	17.39700932	0.000196134	1	4	0	0	1	;
	1701435	1700386	156799.9973	0.24140161	9.90489E-07	1	4	0	0	1	;
	1701436	1701437	134400.0054	0.160934402	1.43755E-06	1	4	0	0	1	;
	1701436	1700877	134400.0054	0.064373759	1.19114E-06	1	4	0	0	1	;
	1701437	1701075	134400.0054	0.064373759	5.75021E-07	1	4	0	0	1	;
	1701437	1701435	134400.0054	0.386242551	7.14685E-06	1	4	0	0	1	;
	1701438	1701435	537600.0213	9.704344658	9.98308E-05	1	4	0	0	1	;
	1701439	1701440	537600.0213	0.386242551	1.58478E-06	1	4	0	0	1	;
	1701439	1701442	224000	3.202594575	5.92593E-05	1	4	0	0	1	;
	1701440	1701441	537600.0213	4.940685973	2.0272E-05	1	4	0	0	1	;
	1701441	1700384	156799.9973	17.0912331	0.001301388	1	4	0	0	1	;
	1701442	1701441	224000	2.172614438	0.000265708	1	4	0	0	1	;
	1701443	1700215	156799.9973	0.273588483	1.12255E-06	1	4	0	0	1	;
	1701444	1700887	112000	0.24140161	4.46678E-06	1	4	0	0	1	;
	1701444	1701443	112000	0.997793288	1.84627E-05	1	4	0	0	1	;
	1701445	1701440	112000	0.627644137	1.16136E-05	1	4	0	0	1	;
	1701445	1700215	112000	0.225308161	4.169E-06	1	4	0	0	1	;
	1701446	1701117	112000	0.611550712	0.000314185	1	4	0	0	1	;
	1701446	1701447	112000	0.466709747	0.00042848	1	4	0	0	1	;
	1701447	1701448	112000	6.952366356	0.000128643	1	4	0	0	1	;
	1701449	1701032	112000	0.675924459	0.000575276	1	4	0	0	1	;
	1701450	1700869	112000	12.64944405	0.000963223	1	4	0	0	1	;
	1701452	1700304	112000	4.473976274	0.000440421	1	4	0	0	1	;
	1701453	1701452	112000	28.45320241	0.000418669	1	4	0	0	1	;
	1701454	1701452	112000	3.975079726	0.002120959	1	4	0	0	1	;
	1701455	1701456	156799.9973	1.528876781	1.72329E-05	1	4	0	0	1	;
	1701455	1700872	112000	2.623230712	0.001061747	1	4	0	0	1	;
	1701456	1700990	156799.9973	0.402336	0.001387439	1	4	0	0	1	;
	1701456	1700337	156799.9973	0.24140161	0.000831527	1	4	0	0	1	;
	1701457	1700675	112000	0.804672	0.000492068	1	4	0	0	1	;
	1701458	1700233	156799.9973	1.593250575	6.53722E-06	1	4	0	0	1	;
	1701458	1701459	156799.9973	1.046073562	9.34409E-06	1	4	0	0	1	;
	1701459	1700888	156799.9973	8.207654247	0.000807935	1	4	0	0	1	;
	1701460	1701461	156799.9973	0.337962229	0.000119048	1	4	0	0	1	;
	1701461	1700669	537600.0213	5.326928548	0.002156053	1	4	0	0	1	;
	1701463	1700765	156799.9973	0.708111356	4.31697E-06	1	4	0	0	1	;
	1701464	1701463	156799.9973	0.24140161	1.47169E-06	1	4	0	0	1	;
	1701464	1700184	156799.9973	0.289681932	1.18859E-06	1	4	0	0	1	;
	1701465	1701461	156799.9973	5.085527178	7.483E-05	1	4	0	0	1	;
	1701466	1700191	156799.9973	0.144840966	5.94293E-07	1	4	0	0	1	;
	1701466	1701467	112000	0.24140161	4.46678E-06	1	4	0	0	1	;
	1701467	1700172	156799.9973	23.38376789	0.000142558	1	4	0	0	1	;
	1701468	1701469	156799.9973	2.510576548	0.000363301	1	4	0	0	1	;
	1701469	1701466	156799.9973	13.72770389	0.003820412	1	4	0	0	1	;
	1701469	1701468	268800.0108	2.574950438	3.78886E-05	1	4	0	0	1	;
	1701470	1701468	156799.9973	1.818558712	0.000776197	1	4	0	0	1	;
	1701471	1701470	112000	0.257495034	1.36429E-05	1	4	0	0	1	;
	1701471	1700188	134400.0054	0.160934402	9.81129E-07	1	4	0	0	1	;
	1701472	1700303	537600.0213	2.687604411	0.003370132	1	4	0	0	1	;
	1701473	1701472	156799.9973	1.303568644	7.94714E-06	1	4	0	0	1	;
	1701473	1700869	112000	4.071640274	3.63701E-05	1	4	0	0	1	;
	1701474	1701473	156799.9973	22.61128351	0.000137849	1	4	0	0	1	;
	1701475	1700764	134400.0054	0.177027839	0.000263605	1	4	0	0	1	;
	1701475	1701476	112000	0.305775356	0.00045318	1	4	0	0	1	;
	1701476	1701038	156799.9973	33.65138279	0.004115646	1	4	0	0	1	;
	1701477	1700761	134400.0054	34.3273074	0.001818698	1	4	0	0	1	;
	1701477	1701478	112000	0.402336	7.44464E-06	1	4	0	0	1	;
	1701478	1701479	112000	0.305775356	5.65793E-06	1	4	0	0	1	;
	1701479	1700764	156799.9973	0.11265408	0.000148248	1	4	0	0	1	;
	1701480	1701481	112000	1.110447356	0.001683465	1	4	0	0	1	;
	1701480	1701482	112000	0.273588483	5.06236E-06	1	4	0	0	1	;
	1701481	1700065	112000	13.0678731	0.000595777	1	4	0	0	1	;
	1701482	1700064	156799.9973	0.177027839	0.000150668	1	4	0	0	1	;
	1701483	1701039	112000	0.257495034	3.78886E-06	1	4	0	0	1	;
	1701484	1700763	112000	0.418429425	6.1569E-06	1	4	0	0	1	;
	1701484	1701485	112000	0.547176966	1.01247E-05	1	4	0	0	1	;
	1701485	1700763	156799.9973	0.450616322	0.000143353	1	4	0	0	1	;
	1701486	1701039	112000	18.00855868	0.003771385	1	4	0	0	1	;
	1701488	1700080	112000	4.232574904	7.83176E-05	1	4	0	0	1	;
	1701489	1700084	112000	2.188707863	0.000553514	1	4	0	0	1	;
	1701490	1700020	112000	0.514990068	4.60017E-06	1	4	0	0	1	;
	1701490	1701491	112000	0.482803219	0.000439011	1	4	0	0	1	;
	1701491	1700021	156799.9973	10.87916581	0.003341513	1	4	0	0	1	;
	1701492	1701493	112000	0.289681932	5.36014E-06	1	4	0	0	1	;
	1701492	1700082	156799.9973	0.337962229	2.06037E-06	1	4	0	0	1	;
	1701493	1700083	112000	11.0722869	0.000204876	1	4	0	0	1	;
	1701494	1700081	156799.9973	11.74821151	0.003608439	1	4	0	0	1	;
	1701494	1701495	156799.9973	0.466709747	0.000381902	1	4	0	0	1	;
	1701495	1700090	156799.9973	7.917972603	7.07276E-05	1	4	0	0	1	;
	1701496	1700063	156799.9973	0.531083541	3.23773E-06	1	4	0	0	1	;
	1701496	1701497	112000	0.402336	5.9201E-06	1	4	0	0	1	;
	1701497	1700063	134400.0054	0.482803219	8.00981E-05	1	4	0	0	1	;
	1701498	405	537600.0213	1.223101425	5.01848E-06	1	4	0	0	1	;
	1701498	1701540	156799.9973	1.239194849	0.000259537	1	4	0	0	1	;
	1701499	1701498	537600.0213	0.611550712	2.50924E-06	1	4	0	0	1	;
	1701499	1701500	537600.0213	0.579363863	5.97281E-06	1	4	0	0	1	;
	1701501	1700592	537600.0213	0.337962229	3.47669E-06	1	4	0	0	1	;
	1701501	1700714	134400.0054	0.160934402	9.81129E-07	1	4	0	0	1	;
	1701502	1700726	112000	0.997793288	5.28463E-05	1	4	0	0	1	;
	1701503	1700701	112000	1.190914575	1.87307E-05	1	4	0	0	1	;
	1701503	1700578	156799.9973	0.11265408	1.15956E-06	1	4	0	0	1	;
	1701503	1701539	112000	0.305775356	4.80925E-06	1	4	0	0	1	;
	1701506	1701174	156799.9973	6.533936548	0.00034602	1	4	0	0	1	;
	1701506	1701603	112000	0.836858849	1.54849E-05	1	4	0	0	1	;
	1701507	1701502	448000	1.818558712	0.00064059	1	4	0	0	1	;
	1701509	1700727	112000	0.177027839	3.27564E-06	1	4	0	0	1	;
	1701509	1701510	112000	0.032186879	4.66009E-06	1	4	0	0	1	;
	1701510	1700121	112000	0.756391678	0.000125466	1	4	0	0	1	;
	1701510	1700723	112000	2.977286438	0.000493944	1	4	0	0	1	;
	1701511	1701512	112000	3.669304274	6.78951E-05	1	4	0	0	1	;
	1701511	1700125	112000	17.15560679	0.00130649	1	4	0	0	1	;
	1701513	1701509	112000	0.01609344	2.97786E-07	1	4	0	0	1	;
	1701513	1701531	112000	0.386242551	4.72377E-05	1	4	0	0	1	;
	1701514	1701515	112000	0.24140161	2.4843E-06	1	4	0	0	1	;
	1701514	1701516	112000	0.257495034	2.65197E-06	1	4	0	0	1	;
	1701515	1700703	156799.9973	0.080467201	8.28902E-07	1	4	0	0	1	;
	1701515	1701519	134400.0054	0.450616322	4.43572E-05	1	4	0	0	1	;
	1701516	1700574	134400.0054	7.306421699	4.45432E-05	1	4	0	0	1	;
	1701517	1700579	537600.0213	0.482803219	4.96765E-06	1	4	0	0	1	;
	1701517	1701518	537600.0213	0.434522897	4.4726E-06	1	4	0	0	1	;
	1701518	1700575	492800.0108	9.237634192	0.00112975	1	4	0	0	1	;
	1701518	1701519	134400.0054	0.337962229	4.13362E-05	1	4	0	0	1	;
	1701519	1701523	134400.0054	8.770924493	0.001072672	1	4	0	0	1	;
	1701520	1700575	112000	0.209214712	1.27547E-06	1	4	0	0	1	;
	1701520	1700126	134400.0054	0.080467201	2.55988E-05	1	4	0	0	1	;
	1701521	1700118	134400.0054	6.839712	7.0375E-05	1	4	0	0	1	;
	1701522	1700123	134400.0054	11.00791321	6.71092E-05	1	4	0	0	1	;
	1701523	1701520	134400.0054	0.337962229	0.000107514	1	4	0	0	1	;
	1701523	1701524	134400.0054	0.225308161	6.9206E-05	1	4	0	0	1	;
	1701524	1700123	156799.9973	0.193121276	1.17735E-06	1	4	0	0	1	;
	1701524	1701521	134400.0054	0.547176966	0.000104017	1	4	0	0	1	;
	1701525	1701522	537600.0213	1.126540781	6.8679E-06	1	4	0	0	1	;
	1701526	1701525	134400.0054	0.193121276	4.04384E-05	1	4	0	0	1	;
	1701526	1701042	112000	2.365735726	0.001446683	1	4	0	0	1	;
	1701529	1700872	112000	0.289681932	2.20574E-05	1	4	0	0	1	;
	1701530	1701513	112000	0.804672	1.48893E-05	1	4	0	0	1	;
	1701531	1701536	112000	0.064373759	2.04801E-05	1	4	0	0	1	;
	1701532	1701534	112000	1.963399726	2.88901E-05	1	4	0	0	1	;
	1701534	1700125	112000	2.816352	4.14407E-05	1	4	0	0	1	;
	1701536	1700561	112000	0.096560638	5.88677E-07	1	4	0	0	1	;
	1701537	1701538	112000	0.579363863	1.07203E-05	1	4	0	0	1	;
	1701537	1701511	112000	2.397922575	0.000182586	1	4	0	0	1	;
	1701538	1701674	112000	2.285268411	4.22856E-05	1	4	0	0	1	;
	1701539	1700578	156799.9973	0.273588483	2.81938E-06	1	4	0	0	1	;
	1701539	1701500	156799.9973	0.096560638	9.93341E-07	1	4	0	0	1	;
	1701541	1700977	112000	1.770278438	9.37526E-05	1	4	0	0	1	;
	1701542	1700562	112000	5.552236877	8.72808E-05	1	4	0	0	1	;
	1701543	1701544	112000	1.287475219	2.38228E-05	1	4	0	0	1	;
	1701543	1700151	112000	32.25125523	0.000196618	1	4	0	0	1	;
	1701545	1700685	492800.0108	2.317455452	0.00073724	1	4	0	0	1	;
	1701545	1701546	112000	0.659831034	1.22092E-05	1	4	0	0	1	;
	1701546	1700147	112000	11.8608651	0.001716363	1	4	0	0	1	;
	1701548	1700720	112000	1.255288274	0.000153522	1	4	0	0	1	;
	1701549	1700692	112000	0.370149127	6.84907E-06	1	4	0	0	1	;
	1701549	1701550	112000	0.080467201	1.48893E-06	1	4	0	0	1	;
	1701551	1700720	112000	1.110447356	0.000280835	1	4	0	0	1	;
	1701553	1700104	112000	21.1145931	0.000310687	1	4	0	0	1	;
	1701554	1700736	112000	15.691104	0.001544611	1	4	0	0	1	;
	1701555	1700102	112000	35.72743803	0.010974089	1	4	0	0	1	;
	1701556	1700562	112000	7.225954192	0.000133706	1	4	0	0	1	;
	1701557	1701195	112000	2.719791452	0.001451135	1	4	0	0	1	;
	1701558	1700068	156799.9973	14.90252581	0.006200838	1	4	0	0	1	;
	1701559	1701557	112000	5.117714027	9.46958E-05	1	4	0	0	1	;
	1701559	1701560	112000	3.894612603	7.20641E-05	1	4	0	0	1	;
	1701561	1701557	112000	8.642177096	0.002654493	1	4	0	0	1	;
	1701562	1701224	112000	3.991173151	5.87274E-05	1	4	0	0	1	;
	1701562	1701564	112000	2.043866849	3.78188E-05	1	4	0	0	1	;
	1701563	1701564	112000	3.411809096	0.000493729	1	4	0	0	1	;
	1701564	1701781	112000	6.083320274	0.000112563	1	4	0	0	1	;
	1701565	1701780	112000	5.149900877	9.52914E-05	1	4	0	0	1	;
	1701566	1701385	134400.0054	3.508370027	2.13886E-05	1	4	0	0	1	;
	1701567	1701625	537600.0213	14.2748811	0.002065745	1	4	0	0	1	;
	1701567	1700822	156799.9973	0.386242551	1.58478E-06	1	4	0	0	1	;
	1701568	1701567	156799.9973	7.869691945	0.002503545	1	4	0	0	1	;
	1701569	1701568	156799.9973	2.124334164	8.7163E-06	1	4	0	0	1	;
	1701569	1701668	112000	5.423489096	0.000100354	1	4	0	0	1	;
	1701570	1701569	156799.9973	4.554443397	1.86872E-05	1	4	0	0	1	;
	1701570	1701574	156799.9973	0.547176966	3.33584E-06	1	4	0	0	1	;
	1701571	1701573	156799.9973	1.657624274	0.000419211	1	4	0	0	1	;
	1701571	1701570	537600.0213	3.395715671	0.000944995	1	4	0	0	1	;
	1701572	1701571	156799.9973	8.416869151	3.4535E-05	1	4	0	0	1	;
	1701573	1700642	156799.9973	5.616610575	0.000170182	1	4	0	0	1	;
	1701574	1701575	492800.0108	0.836858849	6.37945E-05	1	4	0	0	1	;
	1701574	1701577	156799.9973	0.933419493	8.3378E-06	1	4	0	0	1	;
	1701575	1701576	134400.0054	1.126540781	0.00060108	1	4	0	0	1	;
	1701575	1701577	134400.0054	0.965606438	1.42082E-05	1	4	0	0	1	;
	1701576	1701579	112000	1.657624274	0.002575394	1	4	0	0	1	;
	1701577	1701797	156799.9973	1.110447356	9.91911E-06	1	4	0	0	1	;
	1701578	1701571	156799.9973	0.56327039	1.70545E-05	1	4	0	0	1	;
	1701579	1700656	112000	2.751978301	0.001878269	1	4	0	0	1	;
	1701580	1701576	224000	4.007266575	0.000305487	1	4	0	0	1	;
	1701581	1700351	134400.0054	12.39194849	0.000110691	1	4	0	0	1	;
	1701582	1700351	112000	0.209214712	3.07845E-06	1	4	0	0	1	;
	1701584	1701036	492800.0108	2.253081562	2.01257E-05	1	4	0	0	1	;
	1701584	1701036	224000	2.301361836	4.25833E-05	1	4	0	0	1	;
	1701585	1701581	134400.0054	18.34652099	0.000163881	1	4	0	0	1	;
	1701586	1700234	156799.9973	16.20609359	6.64948E-05	1	4	0	0	1	;
	1701588	1701587	156799.9973	0.160934402	2.66941E-05	1	4	0	0	1	;
	1701588	1701586	112000	0.514990068	9.52914E-06	1	4	0	0	1	;
	1701589	1700999	156799.9973	0.273588483	0.000137657	1	4	0	0	1	;
	1701590	1700878	112000	23.72173019	0.000349049	1	4	0	0	1	;
	1701594	1700086	112000	3.427902904	0.003147076	1	4	0	0	1	;
	1701595	1700077	112000	0.659831034	2.16996E-05	1	4	0	0	1	;
	1701596	1701506	156799.9973	3.154314301	0.000385768	1	4	0	0	1	;
	1701596	1701602	112000	2.236988137	4.13922E-05	1	4	0	0	1	;
	1701597	1701596	156799.9973	6.598310247	0.001254302	1	4	0	0	1	;
	1701598	1701597	156799.9973	4.956779397	2.0338E-05	1	4	0	0	1	;
	1701598	1701600	112000	7.789225206	0.000144128	1	4	0	0	1	;
	1701599	1700030	112000	14.484096	0.000213123	1	4	0	0	1	;
	1701601	1701597	112000	8.867485808	0.00016408	1	4	0	0	1	;
	1701606	1700049	112000	1.255288274	0.000669764	1	4	0	0	1	;
	1701607	1700411	156799.9973	0.289681932	2.58759E-06	1	4	0	0	1	;
	1701607	1701608	156799.9973	0.337962229	6.2535E-06	1	4	0	0	1	;
	1701608	1700613	537600.0213	1.818558712	0.000222407	1	4	0	0	1	;
	1701610	1700618	492800.0108	0.627644137	0.000119352	1	4	0	0	1	;
	1701611	1700634	134400.0054	0.273588483	6.61132E-05	1	4	0	0	1	;
	1701612	1700893	537600.0213	0.659831034	0.000159451	1	4	0	0	1	;
	1701612	1700428	492800.0108	0.01609344	1.43755E-07	1	4	0	0	1	;
	1701613	1700622	492800.0108	0.724204781	6.46898E-06	1	4	0	0	1	;
	1701613	1700428	492800.0108	0.289681932	8.06178E-05	1	4	0	0	1	;
	1701614	1701284	156799.9973	0.160934402	4.07004E-05	1	4	0	0	1	;
	1701614	1700793	112000	0.692017932	0.000192582	1	4	0	0	1	;
	1701615	1701616	112000	1.319662068	6.01607E-05	1	4	0	0	1	;
	1701615	1700621	448000	1.641530849	8.69343E-05	1	4	0	0	1	;
	1701617	1700367	492800.0108	0.128747517	0.000121447	1	4	0	0	1	;
	1701617	1701086	112000	0.225308161	2.7557E-05	1	4	0	0	1	;
	1701622	1700449	112000	14.53237589	0.001107134	1	4	0	0	1	;
	1701623	1701080	112000	0.193121276	6.14367E-05	1	4	0	0	1	;
	1701624	1701739	112000	25.81387923	0.000477648	1	4	0	0	1	;
	1701625	1700824	537600.0213	22.03191868	0.011085447	1	4	0	0	1	;
	1701627	1700317	112000	0.193121276	2.79477E-05	1	4	0	0	1	;
	1701627	1701628	112000	0.402336	0.000167437	1	4	0	0	1	;
	1701628	1700317	537600.0213	0.144840966	5.94293E-07	1	4	0	0	1	;
	1701629	1701628	537600.0213	1.625437425	6.66929E-06	1	4	0	0	1	;
	1701631	1700601	537600.0213	4.103827123	0.0005019	1	4	0	0	1	;
	1701631	1700601	268800.0108	4.184294247	0.000411912	1	4	0	0	1	;
	1701632	1700005	156799.9973	10.3319886	6.29885E-05	1	4	0	0	1	;
	1701633	1700097	156799.9973	33.61919518	0.014690631	1	4	0	0	1	;
	1701634	1701635	156799.9973	7.242048	0.004808563	1	4	0	0	1	;
	1701635	1700880	156799.9973	10.28370795	0.000311346	1	4	0	0	1	;
	1701636	1700236	156799.9973	20.21336132	0.001070446	1	4	0	0	1	;
	1701637	1700558	112000	0.193121276	2.84165E-06	1	4	0	0	1	;
	1701638	1700569	112000	1.786371863	0.0010924	1	4	0	0	1	;
	1701638	1701226	112000	8.320308603	0.001017913	1	4	0	0	1	;
	1701638	1701639	112000	0.096560638	1.52029E-06	1	4	0	0	1	;
	1701639	579	112000	1.464503082	2.15492E-05	1	4	0	0	1	;
	1701640	1700568	112000	0.177027839	2.78358E-06	1	4	0	0	1	;
	1701641	1700641	537600.0213	1.947306301	2.86533E-05	1	4	0	0	1	;
	1701642	1700721	134400.0054	0.402336	6.35837E-06	1	4	0	0	1	;
	1701642	1700708	537600.0213	0.273588483	2.81554E-06	1	4	0	0	1	;
	1701643	1701364	112000	0.321868805	5.06106E-06	1	4	0	0	1	;
	1701643	1701362	112000	0.128747517	2.03468E-06	1	4	0	0	1	;
	1701643	1700708	112000	0.160934402	2.53184E-06	1	4	0	0	1	;
	1701644	1700835	156799.9973	1.400129288	7.41553E-05	1	4	0	0	1	;
	1701645	1700840	492800.0108	0.01609344	3.36987E-06	1	4	0	0	1	;
	1701646	1700838	112000	0.032186879	2.45311E-06	1	4	0	0	1	;
	1701647	1701645	112000	0.981699863	0.000162841	1	4	0	0	1	;
	1701648	1700835	492800.0108	1.963399726	5.94433E-05	1	4	0	0	1	;
	1701649	1701651	112000	1.915119452	0.000188529	1	4	0	0	1	;
	1701649	1701650	112000	1.544970205	2.85874E-05	1	4	0	0	1	;
	1701651	1700801	112000	4.683191178	8.66556E-05	1	4	0	0	1	;
	1701652	1700650	112000	2.253081562	0.000102693	1	4	0	0	1	;
	1701653	1700960	156799.9973	30.46488241	0.002319764	1	4	0	0	1	;
	1701654	1700178	156799.9973	1.078260507	0.000272687	1	4	0	0	1	;
	1701655	1700447	156799.9973	0.675924459	0.000847581	1	4	0	0	1	;
	1701656	1700448	224000	0.64373761	9.47216E-06	1	4	0	0	1	;
	1701656	1701655	537600.0213	1.448409562	1.2938E-05	1	4	0	0	1	;
	1701657	1701658	492800.0108	0.064373759	5.75021E-07	1	4	0	0	1	;
	1701657	1701656	492800.0108	2.188707863	1.95507E-05	1	4	0	0	1	;
	1701658	1700452	492800.0108	0.144840966	1.2938E-06	1	4	0	0	1	;
	1701659	1701658	224000	1.367942438	0.000921164	1	4	0	0	1	;
	1701659	1700448	224000	0.354055678	0.000321924	1	4	0	0	1	;
	1701661	1700452	492800.0108	0.354055678	3.16261E-06	1	4	0	0	1	;
	1701662	1700563	537600.0213	0.11265408	1.6302E-05	1	4	0	0	1	;
	1701662	1701663	112000	0.257495034	0.000213602	1	4	0	0	1	;
	1701663	1700452	492800.0108	1.770278438	0.00262365	1	4	0	0	1	;
	1701664	1701050	537600.0213	1.287475219	5.28261E-06	1	4	0	0	1	;
	1701664	1701665	156799.9973	0.611550712	2.50924E-06	1	4	0	0	1	;
	1701665	1700812	156799.9973	1.126540781	4.62228E-06	1	4	0	0	1	;
	1701665	1701655	156799.9973	1.126540781	1.65763E-05	1	4	0	0	1	;
	1701666	1700454	112000	4.152107397	0.001772166	1	4	0	0	1	;
	1701666	1701667	112000	2.607137288	4.82413E-05	1	4	0	0	1	;
	1701669	1701232	112000	0.128747517	2.38228E-06	1	4	0	0	1	;
	1701669	1700744	492800.0108	0.820765425	0.000100383	1	4	0	0	1	;
	1701672	1700276	112000	0.354055678	6.55128E-06	1	4	0	0	1	;
	1701673	429	537600.0213	1.496689932	6.14103E-06	1	4	0	0	1	;
	1701676	1700258	112000	2.607137288	4.82413E-05	1	4	0	0	1	;
	1701678	1701231	156799.9973	11.4746229	0.002402715	1	4	0	0	1	;
	1701680	1700625	492800.0108	1.931212877	7.92391E-06	1	4	0	0	1	;
	1701681	1700525	537600.0213	7.402982247	3.0375E-05	1	4	0	0	1	;
	1701682	1700529	492800.0108	1.335755493	0.001150682	1	4	0	0	1	;
	1701683	1701682	112000	0.901232644	1.6676E-05	1	4	0	0	1	;
	1701683	1700756	492800.0108	0.917326068	3.76386E-06	1	4	0	0	1	;
	1701684	1701163	537600.0213	8.883578849	0.001285526	1	4	0	0	1	;
	1701685	1700523	492800.0108	0.370149127	0.000494216	1	4	0	0	1	;
	1701685	1701680	492800.0108	0.56327039	0.000517136	1	4	0	0	1	;
	1701686	1701105	492800.0108	0.547176966	0.000441387	1	4	0	0	1	;
	1701686	1700845	492800.0108	0.772485103	6.90025E-06	1	4	0	0	1	;
	1701687	1700845	537600.0213	0.772485103	3.16956E-06	1	4	0	0	1	;
	1701687	1701689	112000	0.337962229	3.32718E-05	1	4	0	0	1	;
	1701688	1701687	537600.0213	2.574950438	0.000372641	1	4	0	0	1	;
	1701689	1701688	224000	2.220894712	4.10944E-05	1	4	0	0	1	;
	1701690	1701301	492800.0108	1.432316137	5.8769E-06	1	4	0	0	1	;
	1701690	1701393	492800.0108	0.852952274	0.000549443	1	4	0	0	1	;
	1701691	1701693	492800.0108	1.721998164	7.06549E-06	1	4	0	0	1	;
	1701692	1700524	537600.0213	1.528876781	8.09801E-05	1	4	0	0	1	;
	1701693	1700758	492800.0108	6.308628603	6.51795E-05	1	4	0	0	1	;
	1701694	1701692	224000	1.931212877	3.57343E-05	1	4	0	0	1	;
	1701695	1701696	112000	1.351848918	0.000590701	1	4	0	0	1	;
	1701696	1701697	224000	2.301361836	0.000957778	1	4	0	0	1	;
	1701696	1701698	224000	2.510576548	0.001016343	1	4	0	0	1	;
	1701699	1701135	492800.0108	0.627644137	9.08264E-05	1	4	0	0	1	;
	1701700	1701054	112000	0.627644137	0.000151671	1	4	0	0	1	;
	1701700	1701699	112000	0.144840966	4.76779E-06	1	4	0	0	1	;
	1701702	1701701	112000	0.627644137	2.86073E-05	1	4	0	0	1	;
	1701702	1701704	112000	1.239194849	0.000380714	1	4	0	0	1	;
	1701703	1701055	112000	0.836858849	1.54849E-05	1	4	0	0	1	;
	1701705	1700832	716800.0108	0.933419493	7.10739E-05	1	4	0	0	1	;
	1701706	1700832	112000	0.724204781	8.85983E-05	1	4	0	0	1	;
	1701707	1701706	112000	0.56327039	1.04225E-05	1	4	0	0	1	;
	1701708	1700310	112000	0.804672	1.18402E-05	1	4	0	0	1	;
	1701708	1701709	112000	0.514990068	9.52914E-06	1	4	0	0	1	;
	1701709	1700310	112000	0.692017932	0.000287943	1	4	0	0	1	;
	1701710	1700278	112000	22.57909589	0.000137652	1	4	0	0	1	;
	1701711	1700289	112000	0.740298253	0.000364266	1	4	0	0	1	;
